"COMMON.NAME","SP.CATEGORY","M.YEAR","SE.LINK","PRED.LINK","ITERATION"
"Common Tailorbird","U",2020,1.85962408044888,-1.60973473065334,190
"Common Tailorbird","U",2021,1.8875137856136,-1.59626441629991,190
"Rose-ringed Parakeet","U",2018,1.72160481728107,-1.34397946619781,190
"Rose-ringed Parakeet","U",2019,1.66147101477036,-1.27020537123202,190
"Rose-ringed Parakeet","U",2020,1.67868641783697,-1.30674548150251,190
"Rose-ringed Parakeet","U",2021,1.6628158953951,-1.2919523467243,190
"Asian Koel","U",2018,1.91289437927393,-1.64247323207632,190
"Asian Koel","U",2019,1.99804010527539,-1.65484337757518,190
"Asian Koel","U",2020,1.91013645331195,-1.59941456777222,190
"Asian Koel","U",2021,1.92472767261726,-1.62257265909231,190
"Purple Sunbird","U",2018,1.97377383156248,-1.74379518030471,190
"Purple Sunbird","U",2019,1.93722760833338,-1.65508524496097,190
"Purple Sunbird","U",2020,1.92769304097149,-1.62267752801596,190
"Purple Sunbird","U",2021,1.94738627794012,-1.66611832101302,190
"Pale-billed Flowerpecker","U",2018,2.61591551058079,-3.07233551068261,190
"Pale-billed Flowerpecker","U",2019,2.58743669524919,-3.04083215572089,190
"Pale-billed Flowerpecker","U",2020,2.62426397915899,-3.12767850578809,190
"Pale-billed Flowerpecker","U",2021,2.59949339169672,-3.04729118325396,190
"White-cheeked Barbet","U",2018,2.36479367639913,-2.53849873198562,190
"White-cheeked Barbet","U",2019,2.37870164213862,-2.54999621050245,190
"White-cheeked Barbet","U",2020,2.3738448407631,-2.52268174455995,190
"White-cheeked Barbet","U",2021,2.36308068108378,-2.52570873766455,190
"Green Bee-eater","R",2018,1.80822524693047,-1.46380940925712,190
"Green Bee-eater","R",2019,1.82362600683895,-1.4621370299275,190
"Green Bee-eater","R",2020,1.81413160443931,-1.38975644158522,190
"Green Bee-eater","R",2021,1.84850161508743,-1.45620615511874,190
"Black Drongo","R",2018,1.60206808084868,-1.055368813713,190
"Black Drongo","R",2019,1.61413947335312,-1.1202280824522,190
"Black Drongo","R",2020,1.58729122825566,-1.07667926830491,190
"Black Drongo","R",2021,1.56557777148408,-1.04339610935415,190
"Pied Bushchat","R",2018,2.4867819676559,-2.8318921745329,190
"Pied Bushchat","R",2019,2.47708557940558,-2.79615612544718,190
"Pied Bushchat","R",2020,2.45619200106369,-2.80321059470668,190
"Pied Bushchat","R",2021,2.53821603346892,-2.85798654903864,190
"Plain Prinia","R",2018,2.59414997430535,-2.89408917962812,190
"Plain Prinia","R",2019,2.51365479134556,-2.7805315082458,190
"Plain Prinia","R",2020,2.47677149909587,-2.75356490007713,190
"Plain Prinia","R",2021,2.50005562147606,-2.78486325869464,190
"Indian Robin","R",2018,1.96326856339848,-1.79797909829214,190
"Indian Robin","R",2019,1.93032444313933,-1.73891869297233,190
"Indian Robin","R",2020,1.90403881440976,-1.71572256412363,190
"Indian Robin","R",2021,1.95371154929828,-1.75834692836784,190
"House Sparrow","R",2018,1.77217728581996,-1.42326482257555,190
"House Sparrow","R",2019,1.74620596996711,-1.35153954397768,190
"House Sparrow","R",2020,1.81683115368004,-1.46828597967598,190
"House Sparrow","R",2021,1.82326919880053,-1.55902180489319,190
"Spotted Dove","R",2018,1.84617046336212,-1.5430261615959,190
"Spotted Dove","R",2019,1.83265830611234,-1.48966528979325,190
"Spotted Dove","R",2020,1.8032686862348,-1.46883618381608,190
"Spotted Dove","R",2021,1.77698453628788,-1.41020066753803,190
"Coppersmith Barbet","R",2018,2.29556360035014,-2.36078031247068,190
"Coppersmith Barbet","R",2019,2.30282581534974,-2.33465073129859,190
"Coppersmith Barbet","R",2020,2.30407929634106,-2.35653755122295,190
"Coppersmith Barbet","R",2021,2.33256052895011,-2.43951622758389,190
"Black-winged Kite","R",2018,2.44421190583489,-2.74052489477356,190
"Black-winged Kite","R",2019,2.50178498480025,-2.87154423442322,190
"Black-winged Kite","R",2020,2.48309976831243,-2.78096325258416,190
"Black-winged Kite","R",2021,2.48176849353712,-2.80419683563835,190
"Small Minivet","R",2018,2.79181428658741,-3.441795416664,190
"Small Minivet","R",2019,2.77263364530864,-3.4327536577941,190
"Small Minivet","R",2020,2.78912349429493,-3.41284348851202,190
"Small Minivet","R",2021,2.80472054443329,-3.43778612213476,190
"Long-tailed Shrike","R",2018,2.57004661719403,-2.81221446911548,190
"Long-tailed Shrike","R",2019,2.60991197761679,-2.89279714414827,190
"Long-tailed Shrike","R",2020,2.58777222716009,-2.8293446456208,190
"Long-tailed Shrike","R",2021,2.59437731883014,-2.86295616876026,190
"Gray Francolin","R",2018,2.18514239895794,-2.26879639630532,190
"Gray Francolin","R",2019,2.18200346355918,-2.24728625060994,190
"Gray Francolin","R",2020,2.16535577536805,-2.23046983491435,190
"Gray Francolin","R",2021,2.16586663831583,-2.23956536345408,190
"White-throated Kingfisher","R",2018,1.69965611978741,-1.32189179778324,190
"White-throated Kingfisher","R",2019,1.73830410829096,-1.35231982935377,190
"White-throated Kingfisher","R",2020,1.69538870045654,-1.29702386508644,190
"White-throated Kingfisher","R",2021,1.65331591581711,-1.20026812667722,190
"Black-rumped Flameback","R",2018,2.54663907925613,-2.92785520099558,190
"Black-rumped Flameback","R",2019,2.50361255490594,-2.85519451440891,190
"Black-rumped Flameback","R",2020,2.49066256677101,-2.83599750699777,190
"Black-rumped Flameback","R",2021,2.48207915579626,-2.81411100511871,190
"Rufous Treepie","R",2018,2.05392785308843,-2.00795130725443,190
"Rufous Treepie","R",2019,2.05906994871543,-1.98295378845653,190
"Rufous Treepie","R",2020,2.04105899025246,-1.95582727761862,190
"Rufous Treepie","R",2021,2.05723447088836,-1.97281087221497,190
"Blue-throated Barbet","U",2018,2.21962093250202,-2.18014194063065,190
"Blue-throated Barbet","U",2019,2.20438251042618,-2.13869030371746,190
"Blue-throated Barbet","U",2020,2.1850612952787,-2.1094684852502,190
"Blue-throated Barbet","U",2021,2.24046515055397,-2.15891000929059,190
"House Crow","U",2018,1.47565023115957,-0.905025400152469,191
"House Crow","U",2019,1.48568728405132,-0.898377542466413,191
"House Crow","U",2020,1.56578993473008,-1.0460815050309,191
"House Crow","U",2021,1.55153725135093,-1.09369944098743,191
"Common Myna","U",2018,1.44465463195075,-0.755634262850573,191
"Common Myna","U",2019,1.39115712811233,-0.686691759552077,191
"Common Myna","U",2020,1.48118419422404,-0.778320508878249,191
"Common Myna","U",2021,1.40052138665611,-0.727108613972167,191
"Jungle Myna","U",2018,2.58995944989621,-2.93863207231171,191
"Jungle Myna","U",2019,2.56932169253994,-2.94768090161547,191
"Jungle Myna","U",2020,2.5715627807276,-2.99478390033489,191
"Jungle Myna","U",2021,2.57412037159747,-2.92699183574625,191
"Rock Pigeon","U",2018,1.60050177564983,-1.15613495875161,191
"Rock Pigeon","U",2019,1.58813765188364,-1.11190145311172,191
"Rock Pigeon","U",2020,1.63729508944576,-1.16945696059392,191
"Rock Pigeon","U",2021,1.59259817534659,-1.12321717326863,191
"Black Kite","U",2018,2.0581968183501,-1.98568451228584,191
"Black Kite","U",2019,2.09491238730683,-2.01657489767024,191
"Black Kite","U",2020,2.10447315896663,-2.09766998856196,191
"Black Kite","U",2021,2.10307640959537,-2.07005646969009,191
"Common Tailorbird","U",2018,1.96909026442716,-1.75708432093085,191
"Common Tailorbird","U",2019,1.87042009732222,-1.61056431604038,191
"Common Tailorbird","U",2020,1.89489195673226,-1.57779171741674,191
"Common Tailorbird","U",2021,1.86246206235749,-1.57169367328474,191
"Rose-ringed Parakeet","U",2018,1.71391719353906,-1.35054406501616,191
"Rose-ringed Parakeet","U",2019,1.67731376003445,-1.27304881390414,191
"Rose-ringed Parakeet","U",2020,1.64468525002372,-1.30351943573287,191
"Rose-ringed Parakeet","U",2021,1.69276722608279,-1.27683783373263,191
"Asian Koel","U",2018,1.93004132178687,-1.68175865335299,191
"Asian Koel","U",2019,1.95864767014746,-1.64656736307535,191
"Asian Koel","U",2020,1.91701211483983,-1.58997785120739,191
"Asian Koel","U",2021,1.93070206182714,-1.6039562850242,191
"Purple Sunbird","U",2018,1.95232866247264,-1.73350567773679,191
"Purple Sunbird","U",2019,1.93055022342062,-1.62652135021759,191
"Purple Sunbird","U",2020,1.89088439864224,-1.59992126330276,191
"Purple Sunbird","U",2021,1.93726319098872,-1.65468314957747,191
"Pale-billed Flowerpecker","U",2018,2.59748243750493,-3.06263028927009,191
"Pale-billed Flowerpecker","U",2019,2.58358287347233,-3.00226908669743,191
"Pale-billed Flowerpecker","U",2020,2.62433290760765,-3.09319648750628,191
"Pale-billed Flowerpecker","U",2021,2.58483056797241,-3.00267110688326,191
"White-cheeked Barbet","U",2018,2.37397061032576,-2.54680955392059,191
"White-cheeked Barbet","U",2019,2.39658994753235,-2.5524768861917,191
"White-cheeked Barbet","U",2020,2.36806080268334,-2.54017830132762,191
"White-cheeked Barbet","U",2021,2.38521600899269,-2.55828600480965,191
"Green Bee-eater","R",2018,1.8420332442556,-1.47674858636678,191
"Green Bee-eater","R",2019,1.83565349424811,-1.47712399406527,191
"Green Bee-eater","R",2020,1.8082138725736,-1.38332408379665,191
"Green Bee-eater","R",2021,1.82244178347236,-1.4616960673269,191
"Black Drongo","R",2018,1.59165634655688,-1.05014744953287,191
"Black Drongo","R",2019,1.5968460267266,-1.09907845245605,191
"Black Drongo","R",2020,1.56606047395896,-1.06632389044881,191
"Black Drongo","R",2021,1.56567779032735,-1.02483555592636,191
"Pied Bushchat","R",2018,2.47630108809294,-2.81869954571293,191
"Pied Bushchat","R",2019,2.49001656708103,-2.8005680896576,191
"Pied Bushchat","R",2020,2.44258487315853,-2.77748924807147,191
"Pied Bushchat","R",2021,2.500381325409,-2.86176557631863,191
"Plain Prinia","R",2018,2.57954369072094,-2.86957043681289,191
"Plain Prinia","R",2019,2.53796596175566,-2.79489681888377,191
"Plain Prinia","R",2020,2.47331942278056,-2.76505094416129,191
"Plain Prinia","R",2021,2.51388710170432,-2.81390565206117,191
"Indian Robin","R",2018,1.95369380492288,-1.79142298008135,191
"Indian Robin","R",2019,1.95293007127323,-1.76472108041374,191
"Indian Robin","R",2020,1.93369852757928,-1.71354435557449,191
"Indian Robin","R",2021,1.96683109993084,-1.7366836844125,191
"House Sparrow","R",2018,1.7936855559154,-1.4264233770594,191
"House Sparrow","R",2019,1.7309516086895,-1.36087153661459,191
"House Sparrow","R",2020,1.80157740331456,-1.47164509103291,191
"House Sparrow","R",2021,1.83333959870936,-1.5695777460762,191
"Spotted Dove","R",2018,1.85706220720204,-1.55542615814737,191
"Spotted Dove","R",2019,1.79976970993929,-1.47001579666546,191
"Spotted Dove","R",2020,1.81159646344913,-1.45696881003665,191
"Spotted Dove","R",2021,1.78687581014289,-1.40874153602215,191
"Coppersmith Barbet","R",2018,2.30249711027759,-2.3404761438956,191
"Coppersmith Barbet","R",2019,2.29094433866944,-2.36265665813604,191
"Coppersmith Barbet","R",2020,2.2894063230986,-2.34373023243734,191
"Coppersmith Barbet","R",2021,2.31142275089949,-2.42017726587366,191
"Black-winged Kite","R",2018,2.4671957379351,-2.75080624594572,191
"Black-winged Kite","R",2019,2.51882526777673,-2.87695362070798,191
"Black-winged Kite","R",2020,2.46813145257185,-2.74478815833199,191
"Black-winged Kite","R",2021,2.48842599337655,-2.76903486556671,191
"Small Minivet","R",2018,2.81313705880904,-3.4081311634563,191
"Small Minivet","R",2019,2.82511292266557,-3.42310603035958,191
"Small Minivet","R",2020,2.75587840492867,-3.38703877389988,191
"Small Minivet","R",2021,2.76402065322565,-3.38135611031056,191
"Long-tailed Shrike","R",2018,2.57636717254117,-2.81747708153198,191
"Long-tailed Shrike","R",2019,2.59388979208498,-2.8517414682488,191
"Long-tailed Shrike","R",2020,2.55302113254993,-2.8045870942813,191
"Long-tailed Shrike","R",2021,2.57948423639831,-2.84449724605241,191
"Gray Francolin","R",2018,2.18426745693681,-2.28426666584627,191
"Gray Francolin","R",2019,2.20185133600218,-2.26794255827305,191
"Gray Francolin","R",2020,2.16761382244703,-2.23504763781721,191
"Gray Francolin","R",2021,2.17031592655276,-2.24747659443855,191
"White-throated Kingfisher","R",2018,1.72594791231302,-1.30640135800404,191
"White-throated Kingfisher","R",2019,1.7442412441917,-1.34658510133447,191
"White-throated Kingfisher","R",2020,1.68840602695769,-1.26967734948525,191
"White-throated Kingfisher","R",2021,1.64451607300859,-1.21026411417987,191
"Black-rumped Flameback","R",2018,2.54356302568349,-2.92826814800846,191
"Black-rumped Flameback","R",2019,2.49481230398767,-2.8576609222754,191
"Black-rumped Flameback","R",2020,2.4926087346282,-2.84614431616078,191
"Black-rumped Flameback","R",2021,2.45843370240544,-2.8116923328622,191
"Rufous Treepie","R",2018,2.03762950529407,-2.00472733921817,191
"Rufous Treepie","R",2019,2.04961777300929,-1.99467497293322,191
"Rufous Treepie","R",2020,2.01241554364294,-1.94636994739559,191
"Rufous Treepie","R",2021,2.05245640954236,-1.98295732603941,191
"Blue-throated Barbet","U",2018,2.24255172837971,-2.16176162677738,191
"Blue-throated Barbet","U",2019,2.20714476701493,-2.12188210071408,191
"Blue-throated Barbet","U",2020,2.17943692097548,-2.08863103493605,191
"Blue-throated Barbet","U",2021,2.21520580475242,-2.14147193334867,191
"House Crow","U",2018,1.48456063113928,-0.929639246699989,192
"House Crow","U",2019,1.50865960690114,-0.944898584181137,192
"House Crow","U",2020,1.58334434994345,-1.06733032804462,192
"House Crow","U",2021,1.5901778472529,-1.09791204893793,192
"Common Myna","U",2018,1.44404549151762,-0.739608958711154,192
"Common Myna","U",2019,1.39312004416352,-0.698629799584872,192
"Common Myna","U",2020,1.43609320410129,-0.763985538761781,192
"Common Myna","U",2021,1.41771004430414,-0.72613677676841,192
"Jungle Myna","U",2018,2.56828814744233,-2.91952779793778,192
"Jungle Myna","U",2019,2.57267549260073,-2.95501633846048,192
"Jungle Myna","U",2020,2.58465473595701,-3.00917220926392,192
"Jungle Myna","U",2021,2.55607358204579,-2.93015216242875,192
"Rock Pigeon","U",2018,1.60446434137027,-1.17692794473301,192
"Rock Pigeon","U",2019,1.57946732254265,-1.09844353518889,192
"Rock Pigeon","U",2020,1.61132887871709,-1.18554304938439,192
"Rock Pigeon","U",2021,1.59590774795278,-1.12681107270166,192
"Black Kite","U",2018,2.06375907532297,-2.00392898956649,192
"Black Kite","U",2019,2.07107857188707,-2.01894165552886,192
"Black Kite","U",2020,2.10453048207137,-2.09653354947304,192
"Black Kite","U",2021,2.12394460852018,-2.07972498982375,192
"Common Tailorbird","U",2018,1.96565310232792,-1.78400461140954,192
"Common Tailorbird","U",2019,1.86485337493986,-1.61637830440793,192
"Common Tailorbird","U",2020,1.86088896223744,-1.59918302260816,192
"Common Tailorbird","U",2021,1.86622902278388,-1.58884965524841,192
"Rose-ringed Parakeet","U",2018,1.69032789633664,-1.35198835285118,192
"Rose-ringed Parakeet","U",2019,1.67188379979556,-1.27382621427976,192
"Rose-ringed Parakeet","U",2020,1.67276814528085,-1.25989481158776,192
"Rose-ringed Parakeet","U",2021,1.68878810511903,-1.28084221515221,192
"Asian Koel","U",2018,1.93016971424954,-1.64500163195443,192
"Asian Koel","U",2019,1.97151112485155,-1.66574578716101,192
"Asian Koel","U",2020,1.91834802978456,-1.59840635804397,192
"Asian Koel","U",2021,1.90867595064101,-1.61186756747992,192
"Purple Sunbird","U",2018,1.96702122258727,-1.74427819040109,192
"Purple Sunbird","U",2019,1.91724577249377,-1.62277800399768,192
"Purple Sunbird","U",2020,1.90951180542123,-1.57472503606783,192
"Purple Sunbird","U",2021,1.92086943521246,-1.64116882797448,192
"Pale-billed Flowerpecker","U",2018,2.63990161340742,-3.08879200575481,192
"Pale-billed Flowerpecker","U",2019,2.55993154118331,-3.02386239458765,192
"Pale-billed Flowerpecker","U",2020,2.64072921219156,-3.10471265198732,192
"Pale-billed Flowerpecker","U",2021,2.5980634484167,-3.03418667892469,192
"White-cheeked Barbet","U",2018,2.33460523258653,-2.49637810736034,192
"White-cheeked Barbet","U",2019,2.36575710167178,-2.5046964108699,192
"White-cheeked Barbet","U",2020,2.34318550932805,-2.51642804093036,192
"White-cheeked Barbet","U",2021,2.3475532520299,-2.52075423401334,192
"Green Bee-eater","R",2018,1.82518755947742,-1.47644268773766,192
"Green Bee-eater","R",2019,1.8411090362438,-1.50336557282358,192
"Green Bee-eater","R",2020,1.81053683494994,-1.41564305038273,192
"Green Bee-eater","R",2021,1.84898879099534,-1.45549764462016,192
"Black Drongo","R",2018,1.57467303102456,-1.05926229974498,192
"Black Drongo","R",2019,1.597988066573,-1.12142915962828,192
"Black Drongo","R",2020,1.57490303838028,-1.07711628660833,192
"Black Drongo","R",2021,1.59366654567927,-1.0235983875391,192
"Pied Bushchat","R",2018,2.46633749389229,-2.82976900862653,192
"Pied Bushchat","R",2019,2.47438310403357,-2.80806475285422,192
"Pied Bushchat","R",2020,2.47767028742575,-2.82082643286216,192
"Pied Bushchat","R",2021,2.5079408206562,-2.86381667590564,192
"Plain Prinia","R",2018,2.58074343581521,-2.87064513757032,192
"Plain Prinia","R",2019,2.51963701549343,-2.79864292362817,192
"Plain Prinia","R",2020,2.49286641293626,-2.76843322592188,192
"Plain Prinia","R",2021,2.53216736147844,-2.79793805952339,192
"Indian Robin","R",2018,1.98224694454943,-1.80711781708208,192
"Indian Robin","R",2019,1.95753905475707,-1.73468420980108,192
"Indian Robin","R",2020,1.91786147879406,-1.68521695265054,192
"Indian Robin","R",2021,1.9490998740679,-1.75423018957156,192
"House Sparrow","R",2018,1.75540488675623,-1.42750200442335,192
"House Sparrow","R",2019,1.76166212153101,-1.3346945139354,192
"House Sparrow","R",2020,1.80010137978901,-1.43705302052704,192
"House Sparrow","R",2021,1.84380089971002,-1.56474221924692,192
"Spotted Dove","R",2018,1.85188535217658,-1.56016325161198,192
"Spotted Dove","R",2019,1.81678514137148,-1.50140568790679,192
"Spotted Dove","R",2020,1.8052062665683,-1.48879654563124,192
"Spotted Dove","R",2021,1.77328847395972,-1.41279205165423,192
"Coppersmith Barbet","R",2018,2.2867492126056,-2.33691231461853,192
"Coppersmith Barbet","R",2019,2.28658115072777,-2.34203783720529,192
"Coppersmith Barbet","R",2020,2.28278082157772,-2.33318466407645,192
"Coppersmith Barbet","R",2021,2.30528950656334,-2.41915809441977,192
"Black-winged Kite","R",2018,2.46298710818477,-2.75464765762961,192
"Black-winged Kite","R",2019,2.53405529171891,-2.89409942867648,192
"Black-winged Kite","R",2020,2.47993297390904,-2.79236914110493,192
"Black-winged Kite","R",2021,2.4773189364723,-2.74860666901872,192
"Small Minivet","R",2018,2.80479608674353,-3.45522501569511,192
"Small Minivet","R",2019,2.80615732802028,-3.4131523931421,192
"Small Minivet","R",2020,2.76420201922551,-3.37488184007366,192
"Small Minivet","R",2021,2.77932665918525,-3.40000193306679,192
"Long-tailed Shrike","R",2018,2.59061954311428,-2.83548527826215,192
"Long-tailed Shrike","R",2019,2.62922495833667,-2.87568640856984,192
"Long-tailed Shrike","R",2020,2.59005405261509,-2.82325690145393,192
"Long-tailed Shrike","R",2021,2.58894520894909,-2.85072542710739,192
"Gray Francolin","R",2018,2.20816720506673,-2.29890979135625,192
"Gray Francolin","R",2019,2.18040058328513,-2.24606449726593,192
"Gray Francolin","R",2020,2.18010162931941,-2.21941685749774,192
"Gray Francolin","R",2021,2.17859323812998,-2.26273856973434,192
"White-throated Kingfisher","R",2018,1.70958834723366,-1.30317642717773,192
"White-throated Kingfisher","R",2019,1.73765800449619,-1.32398160468304,192
"White-throated Kingfisher","R",2020,1.68377171426028,-1.2732150696445,192
"White-throated Kingfisher","R",2021,1.64427491275625,-1.21697047817754,192
"Black-rumped Flameback","R",2018,2.54501956128636,-2.92513627478286,192
"Black-rumped Flameback","R",2019,2.48437036152083,-2.84623006955274,192
"Black-rumped Flameback","R",2020,2.48447117234606,-2.83954913678855,192
"Black-rumped Flameback","R",2021,2.49124326411611,-2.80255549726706,192
"Rufous Treepie","R",2018,2.04119452216719,-2.00443655133825,192
"Rufous Treepie","R",2019,2.0351875259445,-2.0102733710512,192
"Rufous Treepie","R",2020,2.03839039551738,-1.95953945635575,192
"Rufous Treepie","R",2021,2.09869128591543,-1.99026862396617,192
"Blue-throated Barbet","U",2018,2.2178853310669,-2.17021546013891,192
"Blue-throated Barbet","U",2019,2.17799350156,-2.17401924970253,192
"Blue-throated Barbet","U",2020,2.20603803655916,-2.15418657504292,192
"Blue-throated Barbet","U",2021,2.21283856413852,-2.16409799709741,192
"House Crow","U",2018,1.51936721831754,-0.935512545362202,193
"House Crow","U",2019,1.49397262148587,-0.913188497387097,193
"House Crow","U",2020,1.5621312688794,-1.06153935190024,193
"House Crow","U",2021,1.57705274311367,-1.08891908521127,193
"Common Myna","U",2018,1.43245417280463,-0.751779257688356,193
"Common Myna","U",2019,1.40070941161567,-0.680068120525792,193
"Common Myna","U",2020,1.46060944450571,-0.799983863349283,193
"Common Myna","U",2021,1.41640137401333,-0.771822272537699,193
"Jungle Myna","U",2018,2.58219968237673,-2.95021385828436,193
"Jungle Myna","U",2019,2.58528369036708,-2.93707524208214,193
"Jungle Myna","U",2020,2.57708123443396,-3.00163964112996,193
"Jungle Myna","U",2021,2.53890627743099,-2.9372941227592,193
"Rock Pigeon","U",2018,1.61729317237849,-1.18815352718006,193
"Rock Pigeon","U",2019,1.58600685071462,-1.06979244408334,193
"Rock Pigeon","U",2020,1.625121638547,-1.17724032336442,193
"Rock Pigeon","U",2021,1.55220313069569,-1.10849264702432,193
"Black Kite","U",2018,2.05942931343305,-2.00296812682499,193
"Black Kite","U",2019,2.08893892856589,-2.03885428828402,193
"Black Kite","U",2020,2.13273911274296,-2.12812959052496,193
"Black Kite","U",2021,2.10790841693099,-2.09893486834453,193
"Common Tailorbird","U",2018,1.97907392881619,-1.76743654251088,193
"Common Tailorbird","U",2019,1.85990439455829,-1.61554451921197,193
"Common Tailorbird","U",2020,1.87309751895277,-1.59657532632724,193
"Common Tailorbird","U",2021,1.84568188871484,-1.59380792531508,193
"Rose-ringed Parakeet","U",2018,1.71809596401127,-1.36718634963687,193
"Rose-ringed Parakeet","U",2019,1.67930518062383,-1.27581031043155,193
"Rose-ringed Parakeet","U",2020,1.66946662017399,-1.27274933314896,193
"Rose-ringed Parakeet","U",2021,1.67081735760386,-1.28853249744701,193
"Asian Koel","U",2018,1.91864949707588,-1.69232776780022,193
"Asian Koel","U",2019,1.98036803986459,-1.64814430982862,193
"Asian Koel","U",2020,1.90588213686194,-1.58064045144413,193
"Asian Koel","U",2021,1.91380053152373,-1.6096325258042,193
"Purple Sunbird","U",2018,1.9705245411406,-1.7471023878609,193
"Purple Sunbird","U",2019,1.91928616576734,-1.64374307751925,193
"Purple Sunbird","U",2020,1.90230107600982,-1.61746110514738,193
"Purple Sunbird","U",2021,1.92474435758573,-1.66914498134374,193
"Pale-billed Flowerpecker","U",2018,2.63063709598867,-3.09549244403205,193
"Pale-billed Flowerpecker","U",2019,2.57315926782485,-3.06371404254019,193
"Pale-billed Flowerpecker","U",2020,2.61807033831574,-3.1031539829327,193
"Pale-billed Flowerpecker","U",2021,2.59075201342174,-3.06303458818487,193
"White-cheeked Barbet","U",2018,2.34471751667678,-2.47089433806401,193
"White-cheeked Barbet","U",2019,2.38331683494478,-2.48755099300353,193
"White-cheeked Barbet","U",2020,2.30711926967721,-2.48250228208743,193
"White-cheeked Barbet","U",2021,2.38618105105819,-2.49576486022655,193
"Green Bee-eater","R",2018,1.82437415384387,-1.49708922640188,193
"Green Bee-eater","R",2019,1.85493604626455,-1.50252353967676,193
"Green Bee-eater","R",2020,1.80339496636702,-1.41682351004743,193
"Green Bee-eater","R",2021,1.85196756446637,-1.47516114252254,193
"Black Drongo","R",2018,1.57685300044607,-1.08990975893873,193
"Black Drongo","R",2019,1.61839295380523,-1.1041244451368,193
"Black Drongo","R",2020,1.59586832635257,-1.09044067306527,193
"Black Drongo","R",2021,1.56642413939897,-1.03326799523481,193
"Pied Bushchat","R",2018,2.4890026417029,-2.82111183428006,193
"Pied Bushchat","R",2019,2.47062767507263,-2.79994803774076,193
"Pied Bushchat","R",2020,2.47249706830047,-2.77954099362182,193
"Pied Bushchat","R",2021,2.51499687589989,-2.85242921120196,193
"Plain Prinia","R",2018,2.55163806921587,-2.87991064351368,193
"Plain Prinia","R",2019,2.49974649731898,-2.79629263887886,193
"Plain Prinia","R",2020,2.47790223778569,-2.74619270830982,193
"Plain Prinia","R",2021,2.50545659185788,-2.80926875639789,193
"Indian Robin","R",2018,1.95220117108967,-1.78877944094984,193
"Indian Robin","R",2019,1.95901224375846,-1.76752249638029,193
"Indian Robin","R",2020,1.91840384812261,-1.68973485657089,193
"Indian Robin","R",2021,1.95750271969159,-1.74969100603075,193
"House Sparrow","R",2018,1.78666662221444,-1.42376574741365,193
"House Sparrow","R",2019,1.7406485074354,-1.36496007129855,193
"House Sparrow","R",2020,1.80087904110465,-1.44466241053792,193
"House Sparrow","R",2021,1.83496281792077,-1.55164504482466,193
"Spotted Dove","R",2018,1.86347187031543,-1.59137306641709,193
"Spotted Dove","R",2019,1.81123215070564,-1.47405539692932,193
"Spotted Dove","R",2020,1.81864086849246,-1.47653594779212,193
"Spotted Dove","R",2021,1.7937176841769,-1.40591864280947,193
"Coppersmith Barbet","R",2018,2.30392698004897,-2.35279480615488,193
"Coppersmith Barbet","R",2019,2.29991043523247,-2.32331849877805,193
"Coppersmith Barbet","R",2020,2.26848315984785,-2.34107817872285,193
"Coppersmith Barbet","R",2021,2.30836232262475,-2.40721100974071,193
"Black-winged Kite","R",2018,2.47043354047144,-2.78647785531708,193
"Black-winged Kite","R",2019,2.5352373496441,-2.89468816502673,193
"Black-winged Kite","R",2020,2.47725703995253,-2.78454760003114,193
"Black-winged Kite","R",2021,2.47737892726057,-2.78213496574469,193
"Small Minivet","R",2018,2.80768184948638,-3.44754335990355,193
"Small Minivet","R",2019,2.82817316071564,-3.48224527166567,193
"Small Minivet","R",2020,2.77756693678181,-3.43562339578489,193
"Small Minivet","R",2021,2.79266569283217,-3.41130175895479,193
"Long-tailed Shrike","R",2018,2.59255413035486,-2.85844392370148,193
"Long-tailed Shrike","R",2019,2.61219779687521,-2.90099288216578,193
"Long-tailed Shrike","R",2020,2.59093588925564,-2.8547166654813,193
"Long-tailed Shrike","R",2021,2.57896936491577,-2.83176178600994,193
"Gray Francolin","R",2018,2.18939403607312,-2.28745533269712,193
"Gray Francolin","R",2019,2.18924029661614,-2.24577351723586,193
"Gray Francolin","R",2020,2.17672982446608,-2.23438720068539,193
"Gray Francolin","R",2021,2.17704982614718,-2.24535896068781,193
"White-throated Kingfisher","R",2018,1.72370472683712,-1.31461238466067,193
"White-throated Kingfisher","R",2019,1.71467482494929,-1.34203792630524,193
"White-throated Kingfisher","R",2020,1.67924638839032,-1.28634489424488,193
"White-throated Kingfisher","R",2021,1.65981013676702,-1.22822814955366,193
"Black-rumped Flameback","R",2018,2.55461929012844,-2.91457315762937,193
"Black-rumped Flameback","R",2019,2.47737725027992,-2.8304831281859,193
"Black-rumped Flameback","R",2020,2.50577711981614,-2.7884153066879,193
"Black-rumped Flameback","R",2021,2.47674268865732,-2.79388835784956,193
"Rufous Treepie","R",2018,2.02827392969674,-2.00660424419237,193
"Rufous Treepie","R",2019,2.0225419039636,-1.98118501764396,193
"Rufous Treepie","R",2020,2.04735611242532,-1.95515362343416,193
"Rufous Treepie","R",2021,2.02490273292641,-1.9895462811428,193
"Blue-throated Barbet","U",2018,2.23764526335289,-2.17391142108321,193
"Blue-throated Barbet","U",2019,2.23968084340318,-2.14823417191085,193
"Blue-throated Barbet","U",2020,2.18581048897229,-2.13550808373699,193
"Blue-throated Barbet","U",2021,2.21259328367119,-2.18500204892472,193
