"COMMON.NAME","SP.CATEGORY","M.YEAR","SE.LINK","PRED.LINK","ITERATION"
"Pied Bushchat","R",2021,2.44200114159801,-2.81481754465451,10
"Plain Prinia","R",2018,2.74015454434415,-3.28848337689889,10
"Plain Prinia","R",2019,2.85649530576177,-3.24367878609629,10
"Plain Prinia","R",2020,2.66165886014775,-3.16940499372675,10
"Plain Prinia","R",2021,2.6781332494407,-3.29822235827622,10
"Indian Robin","R",2018,1.88060539427093,-1.5299640545846,10
"Indian Robin","R",2019,1.7793026754108,-1.46474711107398,10
"Indian Robin","R",2020,1.66402310820431,-1.3476380577631,10
"Indian Robin","R",2021,1.7841901081916,-1.43815105875489,10
"House Sparrow","R",2018,1.6716589448354,-1.33766410860015,10
"House Sparrow","R",2019,1.63021399431321,-0.951772337145448,10
"House Sparrow","R",2020,1.67081262567848,-1.2855613428572,10
"House Sparrow","R",2021,1.80907068545015,-1.5060709411567,10
"Spotted Dove","R",2018,1.75492649375705,-1.43032589942472,10
"Spotted Dove","R",2019,1.76769611799042,-1.373790609545,10
"Spotted Dove","R",2020,1.74943047302279,-1.34641199305755,10
"Spotted Dove","R",2021,1.6883277087891,-1.31881182547655,10
"Coppersmith Barbet","R",2018,2.05198918507702,-1.94471879254757,10
"Coppersmith Barbet","R",2019,2.04550342446976,-1.87990023733726,10
"Coppersmith Barbet","R",2020,1.97247385100539,-1.91661481238165,10
"Coppersmith Barbet","R",2021,2.10623447175816,-2.15073820974792,10
"Black-winged Kite","R",2018,2.63845954634119,-3.16146451172368,10
"Black-winged Kite","R",2019,2.73819379769662,-3.26610951846904,10
"Black-winged Kite","R",2020,2.65511719262811,-3.20134268350546,10
"Black-winged Kite","R",2021,2.65933005898708,-3.17645101241456,10
"Small Minivet","R",2018,2.732712417458,-3.3931264141603,10
"Small Minivet","R",2019,2.91902964355874,-3.7080758434507,10
"Small Minivet","R",2020,2.85629392004049,-3.3826618925542,10
"Small Minivet","R",2021,2.73136130714779,-3.39280038834256,10
"Long-tailed Shrike","R",2018,2.84969868480711,-3.2487292907013,10
"Long-tailed Shrike","R",2019,2.87010575562848,-3.44476781041607,10
"Long-tailed Shrike","R",2020,2.65268556692081,-3.15365006037288,10
