"COMMON.NAME","SP.CATEGORY","M.YEAR","SE.LINK","PRED.LINK","ITERATION"
"Rock Pigeon","U",2020,1.64088870404572,-1.20527156353854,221
"Rock Pigeon","U",2021,1.63933370584361,-1.19735545031641,221
"Black Kite","U",2018,1.9287883009568,-1.74725202970437,221
"Black Kite","U",2019,1.96417111308188,-1.80368713353795,221
"Black Kite","U",2020,1.9909413965292,-1.87135735760598,221
"Black Kite","U",2021,2.00643504108939,-1.8796411477039,221
"Common Tailorbird","U",2018,1.74554909722066,-1.28558194576395,221
"Common Tailorbird","U",2019,1.67709694327375,-1.21244374809038,221
"Common Tailorbird","U",2020,1.7077364873594,-1.24044683510786,221
"Common Tailorbird","U",2021,1.65678216647294,-1.17426279876404,221
"Rose-ringed Parakeet","U",2018,1.66620628139978,-1.22776467780489,221
"Rose-ringed Parakeet","U",2019,1.66495303085915,-1.20879961160423,221
"Rose-ringed Parakeet","U",2020,1.65348618340675,-1.1865924544642,221
"Rose-ringed Parakeet","U",2021,1.63221701365762,-1.18605044719233,221
"Asian Koel","U",2018,1.76833844191384,-1.31682389103349,221
"Asian Koel","U",2019,1.84754906832938,-1.32913110622639,221
"Asian Koel","U",2020,1.7718621324678,-1.29207039285472,221
"Asian Koel","U",2021,1.7472799247259,-1.32845434993593,221
"Purple Sunbird","U",2018,1.92826272195211,-1.56819283637106,221
"Purple Sunbird","U",2019,1.95746561187992,-1.59234747385537,221
"Purple Sunbird","U",2020,1.93926420744964,-1.5681400821977,221
"Purple Sunbird","U",2021,1.90206352279712,-1.50176483350067,221
"Pale-billed Flowerpecker","U",2018,2.29754112284848,-2.43042235428001,221
"Pale-billed Flowerpecker","U",2019,2.27584396332284,-2.34168746904315,221
"Pale-billed Flowerpecker","U",2020,2.33329124360379,-2.48691180261929,221
"Pale-billed Flowerpecker","U",2021,2.29593099225333,-2.44752905691434,221
"White-cheeked Barbet","U",2018,1.72465211699898,-1.30697532234084,221
"White-cheeked Barbet","U",2019,1.74684770926943,-1.35803785641119,221
"White-cheeked Barbet","U",2020,1.72394702721682,-1.32663846227416,221
"White-cheeked Barbet","U",2021,1.74047891488505,-1.33595487423103,221
"Green Bee-eater","R",2018,1.53800505000831,-0.838017432377076,221
"Green Bee-eater","R",2019,1.54379278862394,-0.752822321810074,221
"Green Bee-eater","R",2020,1.44020965916511,-0.645256322388036,221
"Green Bee-eater","R",2021,1.4479749913822,-0.695465940178417,221
"Black Drongo","R",2018,1.76840715680231,-1.17437135786989,221
"Black Drongo","R",2019,1.83889494537681,-1.31145559958831,221
"Black Drongo","R",2020,1.75572258147195,-1.15113827097657,221
"Black Drongo","R",2021,1.72520090347084,-1.07136397554113,221
"Pied Bushchat","R",2018,1.96861041914316,-1.7733491963682,221
"Pied Bushchat","R",2019,1.93384142452406,-1.64136978387105,221
"Pied Bushchat","R",2020,1.86010691522206,-1.60764883184968,221
"Pied Bushchat","R",2021,1.89638335283579,-1.6306074323492,221
"Plain Prinia","R",2018,2.5859285858811,-2.78739736232303,221
"Plain Prinia","R",2019,2.46969006032296,-2.61759386380893,221
"Plain Prinia","R",2020,2.4792321452257,-2.66027232571521,221
"Plain Prinia","R",2021,2.56670593713821,-2.73346006770731,221
"Indian Robin","R",2018,2.0578267457455,-1.97948651641685,221
"Indian Robin","R",2019,1.9973703143313,-1.83570243727688,221
"Indian Robin","R",2020,1.95121701673883,-1.72620503022515,221
"Indian Robin","R",2021,1.96745536617856,-1.77647927441686,221
"House Sparrow","R",2018,2.01189050480705,-1.8277227750466,221
"House Sparrow","R",2019,2.01254552015858,-1.7837133102069,221
"House Sparrow","R",2020,2.0125349305653,-1.82877423119834,221
"House Sparrow","R",2021,2.05813941568969,-1.98093205581788,221
"Spotted Dove","R",2018,1.61576899225514,-1.03181513906067,221
"Spotted Dove","R",2019,1.54421670326177,-0.901520191968606,221
"Spotted Dove","R",2020,1.50839892783142,-0.844730044011847,221
"Spotted Dove","R",2021,1.53846329039189,-0.876300134639056,221
"Coppersmith Barbet","R",2018,2.19870683441836,-2.17791570653138,221
"Coppersmith Barbet","R",2019,2.2390222175198,-2.22553534001156,221
"Coppersmith Barbet","R",2020,2.27741044938245,-2.25199962814886,221
"Coppersmith Barbet","R",2021,2.33130194967263,-2.32648205220583,221
"Black-winged Kite","R",2018,2.63543212856673,-2.92826724375455,221
"Black-winged Kite","R",2019,2.64951695732239,-3.02341551556431,221
"Black-winged Kite","R",2020,2.53512795670892,-2.7556100295345,221
"Black-winged Kite","R",2021,2.43423722812949,-2.65061355610071,221
"Small Minivet","R",2018,2.62363033758044,-3.04891824618534,221
"Small Minivet","R",2019,2.60026667074803,-2.99311371295161,221
"Small Minivet","R",2020,2.60770717358637,-2.94967033787899,221
"Small Minivet","R",2021,2.59745950129038,-2.96521394377386,221
"Long-tailed Shrike","R",2018,2.45174997659612,-2.66288213755457,221
"Long-tailed Shrike","R",2019,2.74728617415491,-2.93680368580249,221
"Long-tailed Shrike","R",2020,2.44060390475016,-2.6402297975088,221
"Long-tailed Shrike","R",2021,2.4721322906463,-2.69179475081511,221
"Gray Francolin","R",2018,2.23196646536332,-2.25333374817372,221
"Gray Francolin","R",2019,2.27136322300944,-2.24461564806716,221
"Gray Francolin","R",2020,2.22199301700267,-2.205897532842,221
"Gray Francolin","R",2021,2.18215373978842,-2.15170001068156,221
"House Crow","U",2018,1.57382538886232,-1.04805745365402,222
"House Crow","U",2019,1.64377625444861,-1.10617763191822,222
"House Crow","U",2020,1.65526286449479,-1.23277065700629,222
"House Crow","U",2021,1.68928590178148,-1.26575348990629,222
"Common Myna","U",2018,1.41280805868644,-0.705779888513291,222
"Common Myna","U",2019,1.39351159277197,-0.689376467429253,222
"Common Myna","U",2020,1.40611472015082,-0.722539749355607,222
"Common Myna","U",2021,1.3998722127719,-0.703377436873849,222
"Jungle Myna","U",2018,1.91235810580164,-1.63894275280585,222
"Jungle Myna","U",2019,1.93478915235795,-1.68107097484468,222
"Jungle Myna","U",2020,1.92630622666573,-1.75304928783189,222
"Jungle Myna","U",2021,1.86563206264985,-1.67142318094317,222
"Rock Pigeon","U",2018,1.64291283208754,-1.22097438343354,222
"Rock Pigeon","U",2019,1.67587956434014,-1.17303318023393,222
"Rock Pigeon","U",2020,1.6466805074528,-1.22504824110994,222
"Rock Pigeon","U",2021,1.63160629647728,-1.22465935712765,222
"Black Kite","U",2018,1.9605293206463,-1.77201460784244,222
"Black Kite","U",2019,1.97419357696838,-1.81858813735289,222
"Black Kite","U",2020,2.00379390253857,-1.88184308796272,222
"Black Kite","U",2021,2.01994787294478,-1.8968991923114,222
"Common Tailorbird","U",2018,1.72576641865144,-1.26909027990585,222
"Common Tailorbird","U",2019,1.65208540917776,-1.18850038765617,222
"Common Tailorbird","U",2020,1.67774352289281,-1.22066906534202,222
"Common Tailorbird","U",2021,1.65301723756784,-1.17061861123111,222
"Rose-ringed Parakeet","U",2018,1.66440169725342,-1.2536720176423,222
"Rose-ringed Parakeet","U",2019,1.67709115076344,-1.20111627127297,222
"Rose-ringed Parakeet","U",2020,1.6178695777036,-1.17433041297818,222
"Rose-ringed Parakeet","U",2021,1.64134634026289,-1.17172566737535,222
"Asian Koel","U",2018,1.75307417159516,-1.29756454744762,222
"Asian Koel","U",2019,1.81574808400353,-1.2983366702014,222
"Asian Koel","U",2020,1.75208805356537,-1.29629473702079,222
"Asian Koel","U",2021,1.7556189838107,-1.34197109495319,222
"Purple Sunbird","U",2018,1.89498574271546,-1.59650159862846,222
"Purple Sunbird","U",2019,1.92248576332336,-1.58683418943736,222
"Purple Sunbird","U",2020,1.92335603641517,-1.52854886916681,222
"Purple Sunbird","U",2021,1.90137393862842,-1.50557745736167,222
"Pale-billed Flowerpecker","U",2018,2.27378873541742,-2.42595722249915,222
"Pale-billed Flowerpecker","U",2019,2.261729600043,-2.35199988718221,222
"Pale-billed Flowerpecker","U",2020,2.32844585399116,-2.44874767974869,222
"Pale-billed Flowerpecker","U",2021,2.26269302485131,-2.41194206619617,222
"White-cheeked Barbet","U",2018,1.72663559494937,-1.29730592462568,222
"White-cheeked Barbet","U",2019,1.71898380276369,-1.33240920324783,222
"White-cheeked Barbet","U",2020,1.7325391479695,-1.32147617542792,222
"White-cheeked Barbet","U",2021,1.69746519189114,-1.28960326607655,222
"Green Bee-eater","R",2018,1.54704379724487,-0.845418439527711,222
"Green Bee-eater","R",2019,1.48541116220587,-0.745641864127977,222
"Green Bee-eater","R",2020,1.41107366551229,-0.617366158199129,222
"Green Bee-eater","R",2021,1.46551153084668,-0.682889365941927,222
"Black Drongo","R",2018,1.76951717659583,-1.17996801012354,222
"Black Drongo","R",2019,1.82301987452763,-1.30775869405871,222
"Black Drongo","R",2020,1.76706303887306,-1.16782499122997,222
"Black Drongo","R",2021,1.67876026658946,-1.05471550951565,222
"Pied Bushchat","R",2018,1.93205306633037,-1.75263975802955,222
"Pied Bushchat","R",2019,1.93635307370786,-1.6260157044043,222
"Pied Bushchat","R",2020,1.8255430735904,-1.5680245451271,222
"Pied Bushchat","R",2021,1.87528731576657,-1.65892280332074,222
"Plain Prinia","R",2018,2.5729270258274,-2.79259698697706,222
"Plain Prinia","R",2019,2.47722278724939,-2.57777107158206,222
"Plain Prinia","R",2020,2.48603104275902,-2.65725631429599,222
"Plain Prinia","R",2021,2.55115480345863,-2.74641100374525,222
"Indian Robin","R",2018,2.01968738416441,-1.91905615962132,222
"Indian Robin","R",2019,1.97196954390316,-1.82829113206911,222
"Indian Robin","R",2020,1.90556039820565,-1.70636344297161,222
"Indian Robin","R",2021,1.90324558141935,-1.68634242991664,222
"House Sparrow","R",2018,1.99006137785867,-1.82981042641998,222
"House Sparrow","R",2019,2.02602450744526,-1.77461047052903,222
"House Sparrow","R",2020,1.98799605116855,-1.80249862612399,222
"House Sparrow","R",2021,2.04658535082041,-1.96644594829961,222
"Spotted Dove","R",2018,1.62839639479325,-1.05515872402508,222
"Spotted Dove","R",2019,1.52441670320493,-0.897033849489478,222
"Spotted Dove","R",2020,1.50338015988583,-0.837859465460774,222
"Spotted Dove","R",2021,1.52614202723728,-0.824168503489435,222
"Coppersmith Barbet","R",2018,2.17857298847392,-2.12876451675741,222
"Coppersmith Barbet","R",2019,2.20856671978296,-2.20270148215445,222
"Coppersmith Barbet","R",2020,2.26242924081001,-2.19302179311995,222
"Coppersmith Barbet","R",2021,2.28170230736912,-2.325650883712,222
"Black-winged Kite","R",2018,2.62556028261882,-2.95617034488881,222
"Black-winged Kite","R",2019,2.65221628695591,-2.97984662529936,222
"Black-winged Kite","R",2020,2.5223075077392,-2.75064332708985,222
"Black-winged Kite","R",2021,2.437269224435,-2.65436863285349,222
"Small Minivet","R",2018,2.63202958800076,-3.03341503053846,222
"Small Minivet","R",2019,2.60597712137857,-2.96285906909324,222
"Small Minivet","R",2020,2.6152196717346,-2.93748913219403,222
"Small Minivet","R",2021,2.56415937963229,-2.87041502292089,222
"Long-tailed Shrike","R",2018,2.48253034054031,-2.73795425288944,222
"Long-tailed Shrike","R",2019,2.72177337522281,-2.9504397665997,222
"Long-tailed Shrike","R",2020,2.46258735468658,-2.69534555475594,222
"Long-tailed Shrike","R",2021,2.49724060748063,-2.72335341964692,222
"Gray Francolin","R",2018,2.18079380785431,-2.20721369396121,222
"Gray Francolin","R",2019,2.18198259969355,-2.14002725421903,222
"Gray Francolin","R",2020,2.1338797867996,-2.14119209078066,222
"Gray Francolin","R",2021,2.16580931806828,-2.10106365151114,222
"House Crow","U",2018,1.5763435584989,-1.03641345697264,223
"House Crow","U",2019,1.61801615661934,-1.13075505394963,223
"House Crow","U",2020,1.66585284854548,-1.25656294991952,223
"House Crow","U",2021,1.66720745847162,-1.27362304822251,223
"Common Myna","U",2018,1.42466694568213,-0.719336302955717,223
"Common Myna","U",2019,1.37696981614636,-0.680282071898728,223
"Common Myna","U",2020,1.42629834263134,-0.759345639744733,223
"Common Myna","U",2021,1.42300101696923,-0.723225137146231,223
"Jungle Myna","U",2018,1.90158976907939,-1.63990383616146,223
"Jungle Myna","U",2019,1.88503444135253,-1.70993453503914,223
"Jungle Myna","U",2020,1.93358317772298,-1.77094030540687,223
"Jungle Myna","U",2021,1.92678746386195,-1.70203775518808,223
"Rock Pigeon","U",2018,1.63505366055524,-1.22012871217116,223
"Rock Pigeon","U",2019,1.6613382199152,-1.1783534446832,223
"Rock Pigeon","U",2020,1.65652885349237,-1.20851588819505,223
"Rock Pigeon","U",2021,1.64310307379486,-1.19575502663254,223
"Black Kite","U",2018,1.97560423610993,-1.80130731459626,223
"Black Kite","U",2019,1.95974686776304,-1.80202487959251,223
"Black Kite","U",2020,2.0034868353378,-1.88687530014063,223
"Black Kite","U",2021,2.02439773580915,-1.91548886903038,223
"Common Tailorbird","U",2018,1.72980203220292,-1.25787496631276,223
"Common Tailorbird","U",2019,1.67524946194417,-1.20699065211367,223
"Common Tailorbird","U",2020,1.69390178874405,-1.22954335812459,223
"Common Tailorbird","U",2021,1.66442059736369,-1.18321593203434,223
"Rose-ringed Parakeet","U",2018,1.7223961291699,-1.27205312330601,223
"Rose-ringed Parakeet","U",2019,1.67306748889194,-1.21660836829798,223
"Rose-ringed Parakeet","U",2020,1.66551517929859,-1.21638290473765,223
"Rose-ringed Parakeet","U",2021,1.67802578163734,-1.23904335159773,223
"Asian Koel","U",2018,1.74955239739254,-1.27874713956443,223
"Asian Koel","U",2019,1.80694215320958,-1.32076946061877,223
"Asian Koel","U",2020,1.77295393084895,-1.29684671506111,223
"Asian Koel","U",2021,1.75063781285414,-1.33463044739288,223
"Purple Sunbird","U",2018,1.91010282184379,-1.56053041310456,223
"Purple Sunbird","U",2019,1.91451705517641,-1.56433169939563,223
"Purple Sunbird","U",2020,1.93357043649022,-1.55792841147116,223
"Purple Sunbird","U",2021,1.90254510553159,-1.54785137123813,223
"Pale-billed Flowerpecker","U",2018,2.27440204296668,-2.41646257872894,223
"Pale-billed Flowerpecker","U",2019,2.24876133828531,-2.32342054446566,223
"Pale-billed Flowerpecker","U",2020,2.30625641458638,-2.46136954834682,223
"Pale-billed Flowerpecker","U",2021,2.30432302125187,-2.4316473586177,223
"White-cheeked Barbet","U",2018,1.71734207364145,-1.29556837054889,223
"White-cheeked Barbet","U",2019,1.75046039814543,-1.34359982242711,223
"White-cheeked Barbet","U",2020,1.70863448480389,-1.29593262990893,223
"White-cheeked Barbet","U",2021,1.71569095927412,-1.28823142002069,223
"Green Bee-eater","R",2018,1.56841058392027,-0.870687086425467,223
"Green Bee-eater","R",2019,1.52961919932528,-0.776758424074529,223
"Green Bee-eater","R",2020,1.47917273400417,-0.634652289759826,223
"Green Bee-eater","R",2021,1.46864606570285,-0.707313853231831,223
"Black Drongo","R",2018,1.78571472580332,-1.19838976690728,223
"Black Drongo","R",2019,1.8282306146592,-1.29799981088879,223
"Black Drongo","R",2020,1.74541745949433,-1.14284722273418,223
"Black Drongo","R",2021,1.7055778156107,-1.07327012297596,223
"Pied Bushchat","R",2018,1.94218516741982,-1.76152814445597,223
"Pied Bushchat","R",2019,1.95134405331103,-1.65864068845655,223
"Pied Bushchat","R",2020,1.90671024431331,-1.65088362750928,223
"Pied Bushchat","R",2021,1.89971586116386,-1.68037572499128,223
"Plain Prinia","R",2018,2.59385263824931,-2.80009159269969,223
"Plain Prinia","R",2019,2.44878898880502,-2.6000105028767,223
"Plain Prinia","R",2020,2.50669590220418,-2.67523440948864,223
"Plain Prinia","R",2021,2.56340301301883,-2.77697812462206,223
"Indian Robin","R",2018,2.06599791761647,-1.95764285036832,223
"Indian Robin","R",2019,2.01283071078332,-1.85793616194318,223
"Indian Robin","R",2020,1.95743252527079,-1.73980784911219,223
"Indian Robin","R",2021,1.9442814411311,-1.74037989685849,223
"House Sparrow","R",2018,1.99741742119712,-1.84049260917817,223
"House Sparrow","R",2019,1.99709373945874,-1.79638171893582,223
"House Sparrow","R",2020,2.00239906932605,-1.81781554430585,223
"House Sparrow","R",2021,2.06576352830808,-2.0092141709779,223
"Spotted Dove","R",2018,1.62606766308242,-1.04341138197371,223
"Spotted Dove","R",2019,1.55754692974993,-0.905486040467155,223
"Spotted Dove","R",2020,1.52172985375829,-0.863886945669161,223
"Spotted Dove","R",2021,1.53432926448132,-0.840154501284991,223
"Coppersmith Barbet","R",2018,2.19520139691659,-2.12170523677136,223
"Coppersmith Barbet","R",2019,2.23646839802474,-2.23812888874757,223
"Coppersmith Barbet","R",2020,2.23576277007124,-2.1999803943793,223
"Coppersmith Barbet","R",2021,2.30318708487388,-2.33584803204584,223
"Black-winged Kite","R",2018,2.62906854888516,-2.96868886078147,223
"Black-winged Kite","R",2019,2.67825638288285,-3.04814657344306,223
"Black-winged Kite","R",2020,2.52170036666295,-2.78576303859316,223
"Black-winged Kite","R",2021,2.42622272258521,-2.67876072683074,223
"Small Minivet","R",2018,2.67640961443196,-3.03906482209604,223
"Small Minivet","R",2019,2.66386036090837,-2.98782513072265,223
"Small Minivet","R",2020,2.56153831141655,-2.91702779981888,223
"Small Minivet","R",2021,2.5883194760779,-2.95439452465796,223
"Long-tailed Shrike","R",2018,2.53204948712597,-2.72396487970459,223
"Long-tailed Shrike","R",2019,2.669161711691,-2.91005354208872,223
"Long-tailed Shrike","R",2020,2.4565596421208,-2.66893663536653,223
"Long-tailed Shrike","R",2021,2.49916996602875,-2.71315889706133,223
"Gray Francolin","R",2018,2.221639114223,-2.21523854672,223
"Gray Francolin","R",2019,2.19267206671603,-2.12854559042831,223
"Gray Francolin","R",2020,2.15083923405514,-2.12834169118706,223
"Gray Francolin","R",2021,2.17475337298067,-2.11977444630787,223
"House Crow","U",2018,1.60562658389776,-1.06670233370151,224
"House Crow","U",2019,1.60355548654478,-1.09630279790945,224
"House Crow","U",2020,1.6821141288976,-1.26448205393239,224
"House Crow","U",2021,1.68731523480073,-1.27202471140307,224
"Common Myna","U",2018,1.42021821779514,-0.715329142972502,224
"Common Myna","U",2019,1.39910906750279,-0.67572521942738,224
"Common Myna","U",2020,1.43699146447189,-0.733431243863727,224
"Common Myna","U",2021,1.42897118054775,-0.734960712340659,224
"Jungle Myna","U",2018,1.92341822717582,-1.63869520138796,224
"Jungle Myna","U",2019,1.91533861598096,-1.66248719658709,224
"Jungle Myna","U",2020,1.92568706331569,-1.74999406719218,224
"Jungle Myna","U",2021,1.88382993066201,-1.68299523975148,224
"Rock Pigeon","U",2018,1.65579157217662,-1.23279608699719,224
"Rock Pigeon","U",2019,1.64935363970462,-1.15815829561651,224
"Rock Pigeon","U",2020,1.64796893094333,-1.18700032491775,224
"Rock Pigeon","U",2021,1.62387212976711,-1.19541662034848,224
"Black Kite","U",2018,1.94966206557012,-1.7711384299671,224
"Black Kite","U",2019,1.94286896235304,-1.80011104842686,224
"Black Kite","U",2020,1.99772975502291,-1.89027832079006,224
"Black Kite","U",2021,2.0367341834705,-1.90261532270938,224
"Common Tailorbird","U",2018,1.71323016751867,-1.26468466611045,224
"Common Tailorbird","U",2019,1.67229471926165,-1.2060482101261,224
"Common Tailorbird","U",2020,1.67404500990654,-1.22179006861195,224
"Common Tailorbird","U",2021,1.65632540276597,-1.1945231222019,224
"Rose-ringed Parakeet","U",2018,1.70640881132178,-1.22089928185982,224
"Rose-ringed Parakeet","U",2019,1.66554799850199,-1.22382016387994,224
"Rose-ringed Parakeet","U",2020,1.64382600622599,-1.19113162082356,224
"Rose-ringed Parakeet","U",2021,1.63840102933563,-1.16906081517372,224
"Asian Koel","U",2018,1.75899142842668,-1.2732409902851,224
"Asian Koel","U",2019,1.82467903633738,-1.34626823929615,224
"Asian Koel","U",2020,1.78261623615564,-1.28957663826551,224
"Asian Koel","U",2021,1.7669958191036,-1.33677257431569,224
"Purple Sunbird","U",2018,1.93355309958697,-1.61489694457343,224
"Purple Sunbird","U",2019,1.92818137914918,-1.5712847656204,224
"Purple Sunbird","U",2020,1.91861984285586,-1.54449639147919,224
"Purple Sunbird","U",2021,1.91029560068432,-1.50331620185978,224
"Pale-billed Flowerpecker","U",2018,2.27132368739275,-2.37954492150541,224
"Pale-billed Flowerpecker","U",2019,2.26582638872122,-2.36237340184886,224
"Pale-billed Flowerpecker","U",2020,2.33789130157142,-2.50721050695424,224
"Pale-billed Flowerpecker","U",2021,2.31084886279565,-2.46127717936228,224
"White-cheeked Barbet","U",2018,1.7209206020463,-1.3037812769277,224
"White-cheeked Barbet","U",2019,1.71687353185686,-1.33103818246195,224
"White-cheeked Barbet","U",2020,1.70112841921324,-1.2893697310422,224
"White-cheeked Barbet","U",2021,1.71447609334666,-1.30066136427059,224
"Green Bee-eater","R",2018,1.54988158698236,-0.869053757043302,224
"Green Bee-eater","R",2019,1.52307257371204,-0.752991835379302,224
"Green Bee-eater","R",2020,1.43325345790287,-0.626139960277999,224
"Green Bee-eater","R",2021,1.46126950499309,-0.681556016959207,224
"Black Drongo","R",2018,1.78802309919878,-1.2136349316481,224
"Black Drongo","R",2019,1.84262809406883,-1.30429914411555,224
"Black Drongo","R",2020,1.76298806080058,-1.15533999675569,224
"Black Drongo","R",2021,1.69985718528191,-1.07555679671973,224
"Pied Bushchat","R",2018,1.94015122042094,-1.74835783634877,224
"Pied Bushchat","R",2019,1.90916763837905,-1.63546397299603,224
"Pied Bushchat","R",2020,1.84732334140182,-1.58928775108411,224
"Pied Bushchat","R",2021,1.87517982772952,-1.64413356194014,224
"Plain Prinia","R",2018,2.55561390468614,-2.7854381496356,224
"Plain Prinia","R",2019,2.45938393475193,-2.58892430536164,224
"Plain Prinia","R",2020,2.49803937609702,-2.66677308290624,224
"Plain Prinia","R",2021,2.54578961549262,-2.74358807588377,224
"Indian Robin","R",2018,2.03601175302407,-1.89524649013589,224
"Indian Robin","R",2019,1.97106144708745,-1.80224348961716,224
"Indian Robin","R",2020,1.92717992126534,-1.71743704518562,224
"Indian Robin","R",2021,1.91306264512463,-1.71961798835111,224
"House Sparrow","R",2018,2.00111242486027,-1.85545243913215,224
"House Sparrow","R",2019,2.01875991853371,-1.80342961604776,224
"House Sparrow","R",2020,2.01392560089629,-1.81192341679756,224
"House Sparrow","R",2021,2.09154275396454,-2.00514984022196,224
"Spotted Dove","R",2018,1.63896268932843,-1.05257450858286,224
"Spotted Dove","R",2019,1.52638526857616,-0.860661314773687,224
"Spotted Dove","R",2020,1.50590022498442,-0.856235381513959,224
"Spotted Dove","R",2021,1.56133813835464,-0.867313567209512,224
"Coppersmith Barbet","R",2018,2.20408397560537,-2.14748663418173,224
"Coppersmith Barbet","R",2019,2.20201310105369,-2.20809536747202,224
"Coppersmith Barbet","R",2020,2.24824065696394,-2.20791212078776,224
"Coppersmith Barbet","R",2021,2.31505710443661,-2.31000155494585,224
"Black-winged Kite","R",2018,2.63588123182422,-2.97285285479549,224
"Black-winged Kite","R",2019,2.65989849760815,-3.0044711676007,224
"Black-winged Kite","R",2020,2.53048151459424,-2.74968189578549,224
"Black-winged Kite","R",2021,2.43357255818357,-2.6605168317927,224
"Small Minivet","R",2018,2.63188266885882,-3.05288760542187,224
"Small Minivet","R",2019,2.56852457298584,-2.93765598723513,224
"Small Minivet","R",2020,2.58295714193132,-2.92088072332338,224
"Small Minivet","R",2021,2.55343869118042,-2.90482489417462,224
"Long-tailed Shrike","R",2018,2.45857238243184,-2.68180631262422,224
"Long-tailed Shrike","R",2019,2.71106652932584,-2.92394477164608,224
"Long-tailed Shrike","R",2020,2.45554268072001,-2.65206751940833,224
"Long-tailed Shrike","R",2021,2.51632919864402,-2.69904180035508,224
"Gray Francolin","R",2018,2.19801277456111,-2.2498770835104,224
"Gray Francolin","R",2019,2.20846244000338,-2.1946729732725,224
"Gray Francolin","R",2020,2.16887505254632,-2.14669759521807,224
"Gray Francolin","R",2021,2.17384677029424,-2.13664062316077,224
"House Crow","U",2018,1.61446628717298,-1.05176666056414,225
"House Crow","U",2019,1.60584833749242,-1.09897193449712,225
"House Crow","U",2020,1.66941063864857,-1.24205261800501,225
"House Crow","U",2021,1.67880929079848,-1.26485030931411,225
"Common Myna","U",2018,1.40619973818017,-0.69584563998298,225
"Common Myna","U",2019,1.40209355695139,-0.673396540609951,225
"Common Myna","U",2020,1.40501088836061,-0.763194203813877,225
"Common Myna","U",2021,1.40136770390049,-0.740040204853024,225
"Jungle Myna","U",2018,1.92611053800097,-1.6310881984607,225
"Jungle Myna","U",2019,1.91349856299461,-1.68795186880885,225
"Jungle Myna","U",2020,1.9697501508961,-1.80216424472025,225
"Jungle Myna","U",2021,1.89562377740414,-1.70104406996446,225
"Rock Pigeon","U",2018,1.65111137867389,-1.22592975238023,225
"Rock Pigeon","U",2019,1.65163290991397,-1.18039304611761,225
"Rock Pigeon","U",2020,1.67108904376313,-1.20620259869451,225
"Rock Pigeon","U",2021,1.65136171246382,-1.18901550245566,225
"Black Kite","U",2018,1.95429009464339,-1.74912947535536,225
"Black Kite","U",2019,1.98316385035208,-1.80437557346092,225
"Black Kite","U",2020,1.99734915516664,-1.87341089199312,225
"Black Kite","U",2021,1.99357333748358,-1.88902541749441,225
"Common Tailorbird","U",2018,1.71747075526951,-1.27193140936527,225
"Common Tailorbird","U",2019,1.67179135676018,-1.20340723465998,225
"Common Tailorbird","U",2020,1.673423165609,-1.21402123517255,225
"Common Tailorbird","U",2021,1.65428328041428,-1.16352837172032,225
"Rose-ringed Parakeet","U",2018,1.67518983755792,-1.26446042295447,225
"Rose-ringed Parakeet","U",2019,1.66035835884368,-1.24308382481115,225
"Rose-ringed Parakeet","U",2020,1.66828761539796,-1.20352130683262,225
"Rose-ringed Parakeet","U",2021,1.67594211424532,-1.19691758078352,225
"Asian Koel","U",2018,1.75135545680325,-1.2731594467347,225
"Asian Koel","U",2019,1.80169294534272,-1.31736109216854,225
"Asian Koel","U",2020,1.76516681868782,-1.283940563255,225
"Asian Koel","U",2021,1.76763068908803,-1.33365901534176,225
"Purple Sunbird","U",2018,1.92710581223142,-1.59685815359571,225
"Purple Sunbird","U",2019,1.91639475913185,-1.56573617025488,225
"Purple Sunbird","U",2020,1.93450228755669,-1.544040775079,225
"Purple Sunbird","U",2021,1.87710338739237,-1.51169261558676,225
"Pale-billed Flowerpecker","U",2018,2.27460195413839,-2.4397958616265,225
"Pale-billed Flowerpecker","U",2019,2.23378950420667,-2.33731540384133,225
"Pale-billed Flowerpecker","U",2020,2.30119077755401,-2.49906362987266,225
"Pale-billed Flowerpecker","U",2021,2.28763898071491,-2.43662723325317,225
"White-cheeked Barbet","U",2018,1.71460959811313,-1.31123788989911,225
"White-cheeked Barbet","U",2019,1.74049262442978,-1.30468232979223,225
"White-cheeked Barbet","U",2020,1.70141937857731,-1.30308064883154,225
"White-cheeked Barbet","U",2021,1.71673177898711,-1.27909591037781,225
"Green Bee-eater","R",2018,1.59317523463772,-0.887011372777036,225
"Green Bee-eater","R",2019,1.52870810385883,-0.756685082574394,225
"Green Bee-eater","R",2020,1.4769660335364,-0.638574176253858,225
"Green Bee-eater","R",2021,1.50942861100139,-0.719760223436594,225
"Black Drongo","R",2018,1.80857392431835,-1.19480744636418,225
"Black Drongo","R",2019,1.85417432065654,-1.31247788130473,225
"Black Drongo","R",2020,1.75317098670147,-1.16342660059151,225
"Black Drongo","R",2021,1.70199312894572,-1.06505381799333,225
"Pied Bushchat","R",2018,1.98803419722812,-1.77600089380384,225
"Pied Bushchat","R",2019,1.93376564935258,-1.65656223395324,225
"Pied Bushchat","R",2020,1.89370323686099,-1.63819515311069,225
"Pied Bushchat","R",2021,1.89252355812999,-1.65853437215524,225
"Plain Prinia","R",2018,2.61001920348818,-2.80780177872952,225
"Plain Prinia","R",2019,2.47013857805835,-2.62955009021614,225
"Plain Prinia","R",2020,2.48754076600393,-2.65001893861031,225
"Plain Prinia","R",2021,2.55650807357597,-2.75937984768826,225
